ResponseId,condition,choice_set,choice_set_size,choice,scale_target_normalized
R_24vcRs25W2ry4Uy,extreme_middle,DEF,p,1,0.71
R_33C3dtuOPCt1y4B,extreme_middle,DEF,p,1,1
R_1kFB24JmqeZtmkW,extreme_beginning,DEF,p,1,0
R_1DTg0726z4NNaDr,extreme_beginning,DEF,p,1,0
R_1eDn5iJQq9gcecz,control,DEF,p,1,0.830188679
R_31bxKZ2s3Q2Ire0,extreme_middle,DEF,p,1,0.482758621
R_1o56lDNXKma6HL1,extreme_middle,DEF,p,1,0.657142857
R_2e4sIFYSGnJik8Y,control,DEF,p,1,0.4
R_1PemwnzOpBD4rgw,extreme_middle,DEF,p,1,0
R_afPwtbJjZovz4Ah,extreme_beginning,DEF,p,1,1
R_1LiXlWUE8O5wniN,control,DEF,p,1,0.666666667
R_2ZHzgVEd0rhLPgx,extreme_middle,DEF,p,1,0.321428571
R_2PtJsE5nUleoO5s,extreme_beginning,DEF,p,1,0.743589744
R_ykAX8rZO0GazIXL,extreme_beginning,DEF,p,0,1
R_RResroOjyPLW0I9,extreme_middle,DEF,p,1,0.863636364
R_SAY92XgrT3duS7D,extreme_middle,DEF,p,1,0.617647059
R_3nl5bHZrCj9fnol,extreme_middle,DEF,p,1,0.642857143
R_3nMdn9LOZLw5N19,extreme_middle,DEF,p,1,0.735294118
R_DxdKW4CTOyp2JqN,extreme_middle,DEF,p,1,0
R_8q2tSOLpH6PwBWx,extreme_beginning,DEF,p,1,0.525641026
R_2v6ZqpdqkGAmZpr,control,DEF,p,1,0.746268657
R_12SijG3sohMsGLN,extreme_middle,DEF,p,1,1
R_3ptKeBigOJrxIoi,extreme_middle,DEF,p,1,0.826086957
R_268O1S4IUw3o1Me,extreme_middle,DEF,p,0,1
R_2VfiXRjMt1fNVuM,control,DEF,p,1,1
R_1eXZyz8yQABnqM2,control,DEF,p,1,0.844827586
R_3iILvp8hyMG29Uo,extreme_beginning,DEF,p,1,0.6
R_1Pe2dEeCqB8fyvw,extreme_beginning,DEF,p,1,0.786516854
R_3FLgWYtxOOrNDFI,extreme_beginning,DEF,p,1,0.595744681
R_1JIRjgAqwX3OhGf,extreme_beginning,DEF,p,1,0
R_3HHL1NtgXdLyRcc,control,DEF,p,0,0
R_1l4WYOYoq8CFprF,control,DEF,p,1,0.527272727
R_rckwgW2p2lIlh2V,extreme_beginning,DEF,p,0,0.567567568
R_1QmzzOdCuki2LFC,extreme_middle,DEF,p,1,0.631578947
R_3sskHEYiYnzp5n5,extreme_beginning,DEF,p,1,0.556962025
R_vCPCOXgtdo8Kced,extreme_middle,DEF,p,1,0.636363636
R_3nVLUXwWv4eHNqh,extreme_middle,DEF,p,0,0.742424242
R_AmQOTiViZ31OZ4B,extreme_beginning,DEF,p,1,0.575342466
R_3elu6faNRM2M04c,control,DEF,p,1,0.740740741
R_3FXuLN1xTt6cXeh,extreme_beginning,DEF,p,1,0.771428571
R_3LaHmPQscLfruQk,extreme_beginning,DEF,p,1,0.777777778
R_2SkpEH50Y3X9dR0,extreme_beginning,DEF,p,1,0.833333333
R_2aazcAyTuU1Dzap,extreme_middle,DEF,p,1,1
R_3nf2K5vTQ6yGDES,extreme_middle,DEF,p,1,0.428571429
R_3peSzdYRWmiARYz,extreme_middle,DEF,p,1,0.7
R_2aM6kv53ztbpXyw,control,DEF,p,0,0.388888889
R_3D0hfstFhexVPfX,extreme_beginning,DEF,p,1,0.83
R_3vBws3p0bE8l5El,extreme_middle,DEF,p,1,0.905660377
R_QmR5MNwlTaRNQIN,extreme_beginning,DEF,p,1,0.825581395
R_O74IFS2VSY716Lf,control,DEF,p,1,0.619047619
R_bHKEU6zXZR4m2YN,extreme_middle,DEF,p,1,0.388888889
R_zYHmmcwm3q8xH7r,extreme_middle,DEF,p,1,0.333333333
R_1JRVUyvmNGneZ3q,extreme_beginning,DEF,p,1,1
R_3n6lQdpAKKBL6B9,control,DEF,p,1,0.962264151
R_yOMFo3nSPkKNp1T,extreme_beginning,DEF,p,1,0.794520548
R_3OePP9sLwTMxYfO,extreme_middle,DEF,p,0,0.694444444
R_1cSyWcDg7YmXYL8,extreme_middle,DEF,p,1,0.25
R_3F3g9CNXeuHWeBL,extreme_beginning,DEF,p,1,0
R_zcGf4NDpkdtwmCR,extreme_beginning,DEF,p,1,0
R_231N2toA7rB7iD9,control,DEF,p,1,0.888888889
R_1lt1rvOd9EDJ06o,extreme_middle,DEF,p,1,0.363636364
R_DGi6oa37gVYwt7H,extreme_middle,DEF,p,1,1
R_2dFx1VrKSccIlOF,extreme_middle,DEF,p,1,0.764705882
R_2P1cKxXOMVtpYHP,extreme_middle,DEF,p,1,0.662790698
R_AGs5BBEAr0xgrrH,extreme_middle,DEF,p,1,0
R_3OlyTgfgAIsEYaF,extreme_middle,DEF,p,1,0
R_2txredQQ8v4QKNn,control,DEF,p,0,1
R_2EzTlfNcmkFV0rP,extreme_beginning,DEF,p,1,0.325581395
R_27xkKk0jmTopkXs,extreme_beginning,DEF,p,1,0.571428571
R_3kuDl1Sb32kQha4,extreme_beginning,DEF,p,0,0.921052632
R_2fp8GvEtPWWw5d6,control,DEF,p,1,0
R_2VJWTYzTMUplCVa,extreme_beginning,DEF,p,1,0.485714286
R_2Eu8zwJvTENiCes,extreme_beginning,DEF,p,1,0.307692308
R_SWbKlqk2gVumngB,extreme_beginning,DEF,p,1,0.894736842
R_2qaO5WBJH8QdzPR,extreme_beginning,DEF,p,0,0
R_1NyPziGgMDAgVaI,control,DEF,p,1,0.625
R_1hMgdfau4p76D9M,extreme_middle,DEF,p,1,0.481481481
R_1ovS0lSfi8HGwcx,extreme_middle,DEF,p,1,0
R_2dKHqgYD3IC4jaE,extreme_middle,DEF,p,1,0.333333333
R_1jTjI8c1dIsmlFc,extreme_middle,DEF,p,1,1
R_uyoStRhD1luL1Zv,extreme_beginning,DEF,p,1,0.384615385
R_r6cjm35dD6AGT8R,extreme_beginning,DEF,p,1,1
R_1FG9ipFbPTm5L2N,control,DEF,p,0,1
R_DOHrR5pngZv0jT3,extreme_beginning,DEF,p,1,0.704081633
R_123zqFd9wUy4SKP,extreme_middle,DEF,p,1,0.380952381
R_4PImmdaPRuCyIyR,control,DEF,p,0,0.714285714
R_28A0yhDiNTQ953C,control,DEF,p,1,0.6
R_2rABCMuObMRzZS1,extreme_beginning,DEF,p,1,0.630434783
R_3dM5OkYhatr9giG,extreme_beginning,DEF,p,1,0
R_2dK2A3ebPmV3UnA,extreme_beginning,DEF,p,1,1
R_2aRf9RaDEhf0sdj,extreme_middle,DEF,p,1,0.8125
R_3RgzTdyzaJluNA7,control,DEF,t,1,0.441176471
R_3gZQbfiVTy1cFcN,extreme_beginning,DEF,t,1,0.352941176
R_1d5OhZk0PKf8wUN,control,DEF,t,1,0.894736842
R_2sbgtLKMIC2T2JO,extreme_beginning,DEF,t,1,0
R_7PRt7mv5qEtrBAJ,extreme_beginning,DEF,t,1,0.428571429
R_3fvOw96tU43FlRF,extreme_middle,DEF,t,1,0.970149254
R_3PMqf0WEgB3nCOa,extreme_beginning,DEF,t,1,0.75257732
R_3MsM877l1jwJdWA,extreme_middle,DEF,t,1,0
R_rkJFSGrgZRKCFTH,control,DEF,t,1,0
R_2qrQImeQMYskCWw,extreme_middle,DEF,t,1,0.606060606
R_7VPTK6CXhaCkHDj,extreme_middle,DEF,t,1,0.534883721
R_263JpBwziezskEU,extreme_middle,DEF,t,1,0.9
R_Dxi0WKTJ7g2sY01,extreme_beginning,DEF,t,1,0.225806452
R_2gd5KUj8aNp0AZH,extreme_beginning,DEF,t,1,0.888888889
R_pPOWRQCDvRbQ8nf,extreme_middle,DEF,t,1,0.796610169
R_2fg4lIg4GL1pM0n,extreme_beginning,DEF,t,1,0.87012987
R_3JaQ6n35N00570k,extreme_beginning,DEF,t,0,0.333333333
R_2ZPkWO50Esiyeif,control,DEF,t,1,0.68627451
R_3JDeXMLNKb2uzzY,extreme_middle,DEF,t,1,0
R_eahYTzvPVffQ0SJ,extreme_beginning,DEF,t,1,0.666666667
R_1GxDJh87Iqp022N,extreme_middle,DEF,t,0,1
R_2XmtNW3ANAzKqDj,control,DEF,t,1,0.866666667
R_3qwhGVPCvnuVQ5k,extreme_beginning,DEF,t,1,0.352941176
R_swcSaFxgxMJHq9z,extreme_middle,DEF,t,1,0.666666667
R_TdqEFfrbPATiIJX,extreme_beginning,DEF,t,1,1
R_1ergwpMQk6FZdmC,control,DEF,t,1,0.818181818
R_2DRLO5kzjOP5Dki,extreme_beginning,DEF,t,1,0.666666667
R_1LAOe1yN7h5ZNf3,extreme_middle,DEF,t,1,1
R_06QukWfQKdpskPT,extreme_beginning,DEF,t,1,1
R_yVGD6N4xSsUGrdL,extreme_middle,DEF,t,1,0.583333333
R_3KSMFbwipyXFajy,extreme_beginning,DEF,t,1,0.448275862
R_2ZKS8QtCsTD8Ar3,extreme_middle,DEF,t,1,0.375
R_3elE4OwdxWPXx5c,extreme_middle,DEF,t,0,0
R_3DqhP6ySkuv3Zz8,extreme_beginning,DEF,t,1,0.928571429
R_232aJHuQNiSyoHO,extreme_beginning,DEF,t,1,1
R_1KeCzALEISIsXP7,extreme_middle,DEF,t,1,0.75
R_12hYVofZDNDbRgu,control,DEF,t,0,0.186440678
R_1KrIDDv5dr1ziOs,extreme_middle,DEF,t,0,0
R_1dc55fbHWCEcULK,control,DEF,t,0,0.545454545
R_3EQfq5ekzye4VPg,control,DEF,t,0,0
R_u9TeaGqhwbPBCzT,extreme_beginning,DEF,t,1,1
R_Y6zLJ3pk5vByjDj,extreme_beginning,DEF,t,0,0.771428571
R_2xyguiF80wpz1pB,extreme_middle,DEF,t,1,0.839285714
R_1WTJyy8TC23IHG9,extreme_middle,DEF,t,1,1
R_3r1eT19dNWZbrJX,extreme_middle,DEF,t,1,0.739130435
R_2TFs0XTDSOsw5XI,extreme_middle,DEF,t,1,0.910447761
R_A0w4UxO5J6chBnj,control,DEF,t,1,0.714285714
R_3s78W6tGVSPiRmR,extreme_middle,DEF,t,0,0
R_1MScm2uyrvaBVSt,extreme_beginning,DEF,t,1,0.833333333
R_1hX6AdWCxHZwAuy,extreme_beginning,DEF,t,1,0.230769231
R_2Bo0fovkrFFzu4L,extreme_middle,DEF,t,1,0.737704918
R_3gZODwGxVWI9Yp3,control,DEF,t,0,1
R_1MTbK3Gpbf65M5N,extreme_beginning,DEF,t,1,0
R_Q6P2tUq7kCuaJXz,extreme_beginning,DEF,t,0,0.882352941
R_ZCxlwL38k2Y4XBL,extreme_middle,DEF,t,1,0.612244898
R_87zxluygDJqkubL,extreme_beginning,DEF,t,1,0.822222222
R_1CIbvNq3rd6jJCc,control,DEF,t,1,1
R_3jeUJoQWtRNIpy9,extreme_beginning,DEF,t,1,0.787878788
R_3eensGQIpV8ks9O,extreme_middle,DEF,t,1,0.755102041
R_3HHXuWa3aZ8iRRE,extreme_middle,DEF,t,1,1
R_3kdEb1fUltYTRi8,control,DEF,t,1,0.774193548
R_UDUp9fMaFiQdUA1,extreme_middle,DEF,t,1,0.352941176
R_12xKRjBSCIt8i8V,extreme_middle,DEF,t,1,1
R_2uV3QHONdb1jkb6,control,DEF,t,1,0.592592593
R_XzGUqOf4q9wKBgd,extreme_beginning,DEF,t,1,0.824324324
R_PAQ7h6HQbcIT9kJ,extreme_middle,DEF,t,0,1
R_PZfwITUKHIkILrb,extreme_middle,DEF,t,1,0.671232877
R_20UVJPef9p44Wja,extreme_beginning,DEF,t,1,0
R_3KDb7NmvoKPVrDJ,extreme_beginning,DEF,t,0,0.270833333
R_3L4Qyhfmnsz1Wze,extreme_middle,DEF,t,1,0.797297297
R_ZaeFrw48MuYqHDz,extreme_middle,DEF,t,0,0
R_11jf9g9HOvA9Hw1,extreme_beginning,DEF,t,1,0.698113208
R_2Vn0k59hAbnteNi,extreme_beginning,DEF,t,1,1
R_1LbeUQyn11h7KZI,control,DEF,t,1,0.690140845
R_3JygPGTcTZNcuMG,extreme_beginning,DEF,t,0,0.714285714
R_10IpmRXEfPDGbP4,control,DEF,t,0,0.333333333
R_1OAINopQQU6CcW9,extreme_middle,DEF,t,0,0.577464789
R_1E6t3LW6mjNy0ea,control,DEF,t,1,0.79
R_2dyEyfcqtzTwqCS,extreme_middle,DEF,t,1,0.833333333
R_3OizJfTanwBirBM,extreme_middle,DEF,t,0,0.411764706
R_3m7F4twxazA0AoR,extreme_beginning,DEF,t,0,0.052631579
R_1fZV7l54ttGoEjT,extreme_beginning,DEF,t,1,0.815789474
R_Du8bd3h8iByQJTb,extreme_middle,DEF,t,0,1
R_2Y6cVBBI1Dg3dN2,extreme_beginning,DEF,t,0,0.816666667
R_2wMR3FP5Sdt5iGP,extreme_middle,DEF,t,1,0.962962963
R_2Tq9gqnNdcluzL0,extreme_middle,DEF,t,1,0.6
R_ODvaSQStnhdxT2N,control,DEF,t,1,0.75
R_27eceNzkTyl4X9T,extreme_beginning,DEF,t,1,0.235294118
R_aVi1HbnEACTeaNH,extreme_middle,DEF,t,0,0.051282051
R_3hFHpbj00wffHxO,control,DEF,t,0,1
R_334nSdkSdB8u3db,extreme_middle,DEF,t,1,0.583333333
R_1EQc2x2NRAU7d2V,extreme_beginning,DEF,t,0,0
R_3hcsd89Vjikg2pY,extreme_beginning,DEF,t,1,0.6
R_3qfEsZdvSIdUUJL,extreme_middle,DEF,t,1,0.9
R_2f1aTU8zTu7qwPg,extreme_beginning,DEF,t,1,0
R_1d5Mr46qAbiRe4s,control,DEF,t,1,1
R_2R9OWnjG94tHmuB,extreme_middle,DEF,t,1,0.6875
R_2aWCa6XSPqQvbzU,extreme_beginning,DEF,t,1,0
R_1OUdJdvv6MyI3eQ,control,DEF,t,1,1
R_1FEAeJICnN1PFwy,extreme_middle,DEF,t,0,0.769230769
R_1gBIJDDrZcY1qYO,extreme_middle,DEF,t,0,0.071428571
R_snS7uBsdacsUaEp,extreme_beginning,DEF,t,1,0.358208955
R_81AcvI1CnwAI7bb,extreme_beginning,DEF,t,1,0.542372881
R_2bW3vHOIhQ6MHBX,control,DEF,t,0,0
R_2sZUF3mMa7Wa8X2,control,DEF,t,1,0.666666667
R_1fZwf4P9WI7xTlv,extreme_middle,DEF,t,0,0
R_3GBBxWf8KIp87cN,extreme_middle,DEF,t,1,0.75
R_2ZIAIyq3bFUbSoX,extreme_beginning,DEF,t,1,0.441176471
R_1kTjc6HhQ3XRj5u,extreme_beginning,DEF,t,1,0
R_5gOrpO1XksoXOx3,extreme_middle,DEF,t,1,0.625
R_2dhCbgWjCZBztGI,control,DEF,t,1,0.541666667
R_2bJXrwW77FSRrue,control,DEF,t,1,1
R_3k54F49JgDBU0MN,extreme_beginning,DEF,t,1,0.106382979
R_3gMypTIjmBfkDG5,extreme_middle,DEF,t,1,0.545454545
R_1DUqXXEhO7GXewW,extreme_beginning,DEF,t,1,0.84
R_3XgQDNoFyaqGF7b,extreme_beginning,DEF,t,0,0.340425532
R_9MsIPEgXojIAHct,extreme_middle,DEF,t,1,0.828282828
R_2wTStqoEZkYk9EA,extreme_beginning,DEF,t,1,0.388888889
R_rrI6KdCTGu2upQ5,extreme_middle,DEF,t,1,0.157894737
R_3iEeiwrtl6cnooZ,extreme_middle,DEF,t,1,0.785714286
R_AKEEVSkyqtfRFjb,extreme_beginning,DEF,t,1,0.85
R_79gUCAarC7WYj17,extreme_beginning,DEF,t,1,0.606060606
R_2Ebm3yPCHMPFyF4,extreme_beginning,DEF,t,0,1
R_1jq8JVIt44WkyJE,control,DEF,t,1,0.742857143
R_Qh13TT6drQfhnEZ,extreme_beginning,DEF,t,1,0.625
R_2y1ViMGcSDQVebE,extreme_beginning,DEF,t,1,1
R_1Bp7c8pYjMjNV0B,extreme_middle,DEF,t,1,0.538461538
R_2X5JooHhzwd5JIV,control,DEF,t,1,0
R_1n77b5fv0LqUh5o,extreme_beginning,DEF,t,1,0.871428571
R_1dzc59H3zpH5PbK,extreme_middle,DEF,t,1,0
R_22D1AIBWDXMpcWJ,extreme_beginning,DEF,t,1,0.852941176
R_1JUxV7Uyh6g8OPj,extreme_middle,DEF,t,0,0
R_V4jQGf38sGpcoO5,extreme_middle,DEF,t,0,0.535714286
R_r2UAJAsIQCztTxf,extreme_beginning,DEF,t,1,0.857142857
R_sBZdc0S1CIPKuQx,extreme_middle,DEF,t,1,0.842105263
R_27sCzpZL2UMxKjP,extreme_middle,DEF,t,1,1
R_2zUzcddaDQfMThu,extreme_middle,DEF,t,1,1
R_2xy09A2RJnBAWxZ,control,DEF,t,1,0.625
R_1M3ucrpmAvHyY6E,control,DEF,t,1,0.176470588
R_3F4hvu2UzlXpPUW,extreme_beginning,DEF,t,0,0.866666667
R_1r7ZwXJpwwqwPnE,extreme_middle,DEF,t,1,0.421052632
R_2X0tCji3HMSSIZv,extreme_beginning,DEF,t,0,0
R_dmwxDDId9vJJ20x,control,DEF,t,1,0.8
R_2sR6j83jqLmWtx9,control,DEF,t,1,0
R_Y2ZEXyrbahkkyuB,extreme_beginning,DEF,t,1,1
R_1ohd8qxNg8Sxqtu,extreme_middle,DEF,t,0,0.432432432
R_1fZP66sxor6EhvJ,extreme_middle,DEF,t,1,1
R_2WwItCnj4QseuGu,extreme_beginning,DEF,t,1,0.75
R_33C4uwZcxk9SL40,extreme_beginning,DEF,t,1,0.333333333
R_p4ufO27aSNJdPMZ,extreme_middle,DEF,t,1,1
R_3DjqYPZdzryQktG,control,DEF,t,1,0.625
R_2PtGmoMwW1aM1Lb,extreme_beginning,DEF,t,0,0.161290323
R_OIjHcwnB4aGR8xr,extreme_middle,DEF,t,1,0.612903226
R_22zybNEgoSQ7SWU,extreme_beginning,DEF,t,1,0.538461538
R_vleGDbFAhsBz8OZ,extreme_middle,DEF,t,1,0.352941176
R_2wF74uiu9NMtaE2,extreme_middle,DEF,t,1,0.676470588
R_2QG2KWHJVUHgfTo,extreme_beginning,DEF,t,1,0.761904762
R_2diK4mjiKoVFEpM,control,DEF,t,0,0
R_2cth9TMZZEiEcB2,extreme_beginning,DEF,t,1,0.9
R_1dBlMj4jMuUbAOa,extreme_beginning,DEF,t,1,0
R_1C9My7kKs6utdts,extreme_middle,DEF,t,1,1
R_115922OOE2NtOc6,extreme_beginning,DEF,t,1,1
R_2ePZ5v1BJwU99nq,extreme_beginning,DEF,t,0,0.411764706
R_rjoxQ1HPFSj7u49,extreme_middle,DEF,t,1,0.765957447
R_2rBgSKf1EXJVmpN,control,DEF,t,1,0.571428571
R_2R3RIAqz3h2RpQz,extreme_beginning,DEF,t,1,1
R_O2lacFQFnZgxYRj,control,DEF,t,0,1
R_1hZ3Ji3V7Jg9tl7,extreme_middle,DEF,t,0,0
R_2dtEpg74yWdSIDs,extreme_middle,DEF,t,0,0
R_1jAL8OBPmuXuZ1O,extreme_beginning,DEF,t,0,0.26
R_3j0DHK14oRwcgLd,extreme_beginning,DEF,t,1,1
R_2aP0txvbRjpK6LE,extreme_middle,DEF,t,1,0
R_2fBZNjfoGe1pYep,control,DEF,t,1,0.6
R_RC6zyQWFmnlUupX,extreme_beginning,DEF,t,0,0.16
R_DI6NpKHg4TNRgaZ,control,DEF,t,0,0.638888889
R_1kTAE1CCDW1zk9I,extreme_beginning,DEF,t,1,0.545454545
R_2U4Jv325MtzBmGp,extreme_middle,DEF,t,1,1
R_2CPJL1MKUZWoqmT,extreme_beginning,DEF,t,1,0.859375
R_soh3tWe1pfyFWMN,extreme_middle,DEF,t,1,0.416666667
R_1LHGgZDcm4GUMa6,extreme_beginning,DEF,t,1,0.833333333
R_VPz9IuygCg123N7,extreme_beginning,DEF,t,1,0.861111111
R_1rAISPUBdXPpNzR,extreme_middle,DEF,t,0,0.860465116
R_3dSQsPe5eTYxmVR,control,DEF,t,1,0.541666667
R_2azU06Q49wxS2XV,extreme_middle,DEF,t,1,1
R_2fvpY9qP9yuMSgn,extreme_beginning,DEF,t,1,0.475409836
R_3hmRb0WvZwQgmsv,extreme_beginning,DEF,t,1,1
R_2UViJAUEbyaZ6Wp,control,DEF,t,1,0.926829268
R_2E0L3aVGjT8Yx3q,extreme_beginning,DEF,t,1,0.693333333
R_1OoxpaLpeTpMmKI,extreme_middle,DEF,t,1,0.814285714
R_1LUzmSKMZbhgdFc,control,DEF,t,1,0.965517241
R_1IzrwBHZGST1EGq,extreme_middle,DEF,t,1,0.873684211
R_A0uec2hntQgSlmV,extreme_beginning,DEF,t,1,0.913043478
R_11gYxxlX7uEOvfx,extreme_middle,DEF,t,1,0.76
R_siXtV5VJ3El64RH,extreme_middle,DEF,t,1,1
R_3LaGOXG4j2gtGDd,extreme_beginning,DEF,t,1,0.8
R_ZpIMowiEXUxIRpv,extreme_beginning,DEF,t,1,0.666666667
R_R4zSs0Ksq5RRtXH,extreme_middle,DEF,t,1,1
R_2fxnC7VwrpAYGlH,control,DEF,t,1,0.75
R_3iUwV68wvDyL4Ac,extreme_beginning,DEF,t,1,0.768115942
R_3rVDOhlUKVIVOy8,extreme_beginning,DEF,t,1,0.705128205
R_3ebkSHwcSRnt4Kz,extreme_middle,DEF,t,1,1
R_3qqB5WZeaMdJUjz,control,DEF,t,1,0.524590164
R_3rM7SsBKKknMRPK,extreme_middle,DEF,t,0,0.5
R_31zQ8HtzyGzf485,control,DEF,t,0,1
R_2QiAfuqVLNA2QTI,extreme_middle,DEF,t,0,1
R_31Wow1Nf0reV9pA,extreme_beginning,DEF,t,1,1
R_0fAHG53e9BzvIop,extreme_middle,DEF,t,1,1
R_1msyh5ArFAzGmnN,extreme_beginning,DEF,t,1,1
R_3hDVLFJBvBq7sHU,extreme_beginning,DEF,t,0,1
R_1Cvel0pKdHpF6cI,extreme_beginning,DEF,t,1,0.714285714
R_1OB4o2h0znO8hGZ,extreme_middle,DEF,t,0,0
R_3oC9QECYiF9N4dp,extreme_beginning,DEF,t,1,0.959183673
R_20uprynKWoZhQVb,control,DEF,t,0,0.698630137
R_3noyWd6q3ziZZ0i,control,DEF,t,0,0.3125
R_11ZaSthoaP2jbDu,extreme_beginning,DEF,t,1,1
R_3Mb31cweGMJLsxL,extreme_beginning,DEF,t,1,1
R_DnK3552PD4CaqGd,extreme_beginning,DEF,t,1,1
R_bjcGrVDJm3FGidz,control,DEF,t,1,0
R_3RlRdlruXDmoXP2,extreme_beginning,DEF,t,0,0
R_3Gxg29uvE2mxViF,extreme_beginning,DEF,t,1,1
R_d6EDDBjZTL6tD8d,extreme_middle,DEF,t,1,0.69047619
R_ApnOdjKL0EY5UD7,extreme_middle,DEF,t,1,1
R_PYEXvce2zz1Vuud,extreme_middle,DEF,t,1,0.352941176
R_3ptpQqAilIWLKNV,control,DEF,t,0,1
R_3nwP1wDUUC5PJRk,extreme_middle,DEF,t,0,0.666666667
R_SGz8IoWXEfw267n,extreme_beginning,DEF,t,1,0
R_plyCkFdSTZqzINX,control,DEF,t,1,1
R_paVvs3seDUerjP3,extreme_beginning,DEF,t,1,0
R_3OjZ5aWGqHMa6u7,extreme_beginning,DEF,t,0,1
R_3PzXvy5ob36pNNB,control,DEF,t,1,0.733333333
R_27DrEAOAsYZGycK,control,DEF,t,1,0.7
R_sX901zkz5coDeQp,extreme_middle,DEF,t,0,1
R_1NrG4QDITrefyxv,extreme_beginning,DEF,t,1,0.714285714
R_QaiDsq66bGVWi7T,extreme_middle,DEF,t,1,1
R_Dcv0KOWIhl3ESRP,extreme_beginning,DEF,t,0,1
R_11YfuJavBSwSC74,control,DEF,t,1,1
R_3OevvCLIHYQgssI,extreme_beginning,DEF,t,1,1
R_2pKJLpSwHFEj8mC,extreme_middle,DEF,t,1,0.75
R_1IauLGKI4jN9Lke,extreme_middle,DEF,t,1,1
R_117TfDycgJ2HCAm,extreme_middle,DEF,t,0,0
R_3RgzTdyzaJluNA7,control,D'E'F',p,0,0.441176471
R_3gZQbfiVTy1cFcN,extreme_beginning,D'E'F',p,1,0.352941176
R_1d5OhZk0PKf8wUN,control,D'E'F',p,0,0.263157895
R_2sbgtLKMIC2T2JO,extreme_beginning,D'E'F',p,0,0
R_7PRt7mv5qEtrBAJ,extreme_beginning,D'E'F',p,0,0
R_3fvOw96tU43FlRF,extreme_middle,D'E'F',p,0,0
R_3PMqf0WEgB3nCOa,extreme_beginning,D'E'F',p,0,0.75257732
R_3MsM877l1jwJdWA,extreme_middle,D'E'F',p,0,0
R_rkJFSGrgZRKCFTH,control,D'E'F',p,0,0
R_2qrQImeQMYskCWw,extreme_middle,D'E'F',p,0,0.333333333
R_7VPTK6CXhaCkHDj,extreme_middle,D'E'F',p,0,0.581395349
R_263JpBwziezskEU,extreme_middle,D'E'F',p,0,0.18
R_Dxi0WKTJ7g2sY01,extreme_beginning,D'E'F',p,0,0
R_2gd5KUj8aNp0AZH,extreme_beginning,D'E'F',p,0,0.111111111
R_pPOWRQCDvRbQ8nf,extreme_middle,D'E'F',p,0,0.542372881
R_2fg4lIg4GL1pM0n,extreme_beginning,D'E'F',p,0,0.441558442
R_3JaQ6n35N00570k,extreme_beginning,D'E'F',p,1,0.333333333
R_2ZPkWO50Esiyeif,control,D'E'F',p,1,0.490196078
R_3JDeXMLNKb2uzzY,extreme_middle,D'E'F',p,0,0
R_eahYTzvPVffQ0SJ,extreme_beginning,D'E'F',p,0,0
R_1GxDJh87Iqp022N,extreme_middle,D'E'F',p,0,1
R_2XmtNW3ANAzKqDj,control,D'E'F',p,0,0
R_3qwhGVPCvnuVQ5k,extreme_beginning,D'E'F',p,0,0.352941176
R_swcSaFxgxMJHq9z,extreme_middle,D'E'F',p,0,0.185185185
R_TdqEFfrbPATiIJX,extreme_beginning,D'E'F',p,0,0
R_1ergwpMQk6FZdmC,control,D'E'F',p,0,0.051948052
R_2DRLO5kzjOP5Dki,extreme_beginning,D'E'F',p,0,0.133333333
R_1LAOe1yN7h5ZNf3,extreme_middle,D'E'F',p,0,0.3
R_06QukWfQKdpskPT,extreme_beginning,D'E'F',p,0,0.28
R_yVGD6N4xSsUGrdL,extreme_middle,D'E'F',p,0,0.416666667
R_3KSMFbwipyXFajy,extreme_beginning,D'E'F',p,1,0.586206897
R_2ZKS8QtCsTD8Ar3,extreme_middle,D'E'F',p,0,0
R_3elE4OwdxWPXx5c,extreme_middle,D'E'F',p,1,0
R_3DqhP6ySkuv3Zz8,extreme_beginning,D'E'F',p,0,0.428571429
R_232aJHuQNiSyoHO,extreme_beginning,D'E'F',p,0,0.202898551
R_1KeCzALEISIsXP7,extreme_middle,D'E'F',p,0,0
R_12hYVofZDNDbRgu,control,D'E'F',p,0,0.033898305
R_1KrIDDv5dr1ziOs,extreme_middle,D'E'F',p,0,0
R_1dc55fbHWCEcULK,control,D'E'F',p,0,0.545454545
R_3EQfq5ekzye4VPg,control,D'E'F',p,1,0.411764706
R_u9TeaGqhwbPBCzT,extreme_beginning,D'E'F',p,0,0.388888889
R_Y6zLJ3pk5vByjDj,extreme_beginning,D'E'F',p,0,0
R_2xyguiF80wpz1pB,extreme_middle,D'E'F',p,0,0.25
R_1WTJyy8TC23IHG9,extreme_middle,D'E'F',p,0,0.176470588
R_3r1eT19dNWZbrJX,extreme_middle,D'E'F',p,0,0.449275362
R_2TFs0XTDSOsw5XI,extreme_middle,D'E'F',p,0,0
R_A0w4UxO5J6chBnj,control,D'E'F',p,0,0
R_3s78W6tGVSPiRmR,extreme_middle,D'E'F',p,0,0.234042553
R_1MScm2uyrvaBVSt,extreme_beginning,D'E'F',p,0,0.333333333
R_1hX6AdWCxHZwAuy,extreme_beginning,D'E'F',p,0,0
R_2Bo0fovkrFFzu4L,extreme_middle,D'E'F',p,0,0.606557377
R_3gZODwGxVWI9Yp3,control,D'E'F',p,0,0
R_1MTbK3Gpbf65M5N,extreme_beginning,D'E'F',p,0,0
